q101d1
23
37
22
13
22
41
32
34
41
42
13
22
36
23
22
34
41
61
44
61
13
37
21
13
13
13
36
32
34
31
61
21
35
43
13
13
13
13
13
13
22
37
32
65
15
13
41
41
21
13
41
13
37
37
15
51
62
13
22
13
14
13
34
37
41
41
23
41
15
41
34
34
13
13
13
41
37
41
21
21
42
13
35
36
37
37
37
13
14
21
35
13
41
35
42
41
51
15
37
34
35
43
13
13
13
35
13
13
13
51
21
62
34
12
34
37
34
31
23
41
14
33
51
37
32
37
14
41
35
14
41
32
33
41
37
32
41
41
52
32
34
41
34
23
41
32
37
41
15
37
51
23
23
34
61
62
41
14
13
13
13
14
61
51
34
41
34
34
61
13
37
13
22
13
13
51
13
21
41
51
37
41
65
13
13
41
37
51
13
62
15
32
43
13
37
42
13
21
37
13
13
34
42
50
54
50
42
50
13
41
14
34
42
13
37
41
34
41
50
23
21
21
13
42
41
13
14
50
50
50
51
50
34
50
13
34
37
13
53
37
41
15
13
41
41
61
51
50
42
13
13
13
14
42
37
34
13
14
37
13
41
41
41
41
42
36
36
13
21
13
37
13
21
13
21
14
51
34
34
14
51
46
63
23
13
37
14
14
51
13
41
13
41
36
14
15
42
33
61
42
42
36
42
23
13
23
22
22
41
61
37
13
22
22
33
36
13
41
41
13
13
41
41
41
34
34
13
37
42
13
13
33
13
42
13
13
41
13
41
13
13
13
13
13
13
41
41
13
41
13
41
14
13
13
41
22
15
33
15
22
37
44
65
14
14
41
13
37
13
23
44
37
33
13
21
41
21
41
13
21
51
41
41
13
23
13
51
41
51
37
13
37
15
51
22
14
23
35
12
12
21
23
52
36
22
13
50
22
32
51
23
21
45
37
34
41
13
13
13
15
42
37
62
15
13
22
13
34
62
62
62
41
37
41
61
13
61
37
14
13
13
13
13
13
14
13
13
14
42
13
13
13
13
15
13
13
51
51
42
13
42
13
62
13
13
13
37
12
13
34
41
41
37
42
15
42
32
41
14
34
34
61
42
15
41
13
13
41
41
34
13
37
32
62
37
34
13
42
36
33
42
22
37
37
37
14
41
13
14
41
42
34
22
13
14
13
42
13
42
34
34
41
41
14
32
42
41
33
21
42
34
15
36
43
22
13
51
12
22
13
21
41
13
13
14
13
13
13
22
13
13
37
13
13
13
13
41
43
22
33
50
41
21
21
42
13
37
37
23
13
21
13
23
13
51
13
37
15
13
13
13
22
33
14
37
13
41
32
37
51
62
51
13
61
13
61
13
13
51
13
51
23
23
13
36
41
15
13
13
13
37
13
13
13
42
42
35
13
42
41
32
42
13
13
42
13
42
42
37
42
42
13
41
13
13
37
37
37
37
23
37
13
23
13
37
13
37
37
37
37
41
13
13
37
37
32
23
36
42
37
21
13
21
13
32
37
13
41
13
62
37
15
42
33
23
23
33
42
13
13
14
37
32
12
64
15
13
21
23
13
21
32
15
37
14
23
42
61
41
33
41
37
23
13
13
42
32
33
13
42
51
13
13
41
13
51
13
41
37
51
62
21
36
51
51
41
34
34
41
23
23
37
37
13
42
34
13
13
22
13
23
23
14
13
37
32
14
62
37
13
41
13
34
13
32
15
15
37
13
37
37
13
37
37
23
22
37
23
23
37
37
13
15
37
14
42
42
13
37
41
41
13
13
42
13
13
14
13
37
13
42
41
41
42
61
21
12
51
13
13
37
15
13
13
41
22
13
37
37
41
42
42
42
42
42
41
41
14
34
15
41
13
41
42
23
41
43
14
37
13
34
34
32
34
42
32
37
13
62
13
62
14
22
13
41
37
34
41
34
37
37
37
37
21
34
32
32
34
37
41
33
33
34
33
45
13
32
33
34
15
34
14
42
15
15
45
14
37
42
41
37
41
13
14
41
37
34
13
32
37
22
15
34
21
32
37
34
13
13
13
13
13
13
13
13
62
37
43
13
42
37
21
23
44
13
13
15
13
37
41
41
41
13
61
13
41
13
13
41
15
37
37
13
13
37
37
36
21
23
41
21
14
14
13
36
33
32
43
13
42
14
61
12
41
13
15
42
62
62
41
43
34
51
62
43
43
13
41
14
13
62
13
13
15
21
13
15
23
13
50
37
33
42
41
21
13
41
34
51
37
14
41
33
37
41
42
14
41
13
13
13
37
13
13
13
34
36
33
42
14
15
14
14
36
13
36
34
32
37
35
13
41
23
41
37
37
37
34
42
42
42
35
51
35
35
35
35
51
32
51
52
34
41
15
41
42
51
42
42
42
51
15
42
42
33
42
41
42
42
42
42
42
36
41
13
33
41
41
42
37
42
41
50
42
37
14
23
14
41
22
13
52
33
21
37
34
37
52
13
37
36
13
42
13
62
36
37
37
37
13
33
62
33
34
37
41
51
36
36
36
36
33
33
13
12
37
41
13
13
37
43
50
22
42
21
41
21
13
41
41
21
13
15
22
13
42
33
13
13
33
21
13
13
23
13
37
15
13
23
13
23
23
13
13
35
13
13
13
22
41
23
64
33
34
41
13
15
13
41
34
13
35
23
22
13
23
13
32
23
13
13
41
13
13
13
13
12
13
13
13
13
13
13
23
51
13
23
51
13
22
36
41
23
13
13
37
13
41
37
13
32
13
37
41
44
44
44
37
44
36
34
44
43
41
52
45
44
44
44
41
45
44
43
44
43
44
44
44
51
43
44
45
44
44
44
43
44
44
44
44
42
43
42
35
51
43
36
45
43
43
44
43
44
42
43
42
43
44
51
43
43
43
43
44
34
44
23
43
42
35
45
43
42
45
36
45
44
44
44
33
44
43
42
44
44
44
43
44
44
33
44
41
43
41
33
34
53
41
42
51
44
44
36
41
43
46
41
45
43
45
43
51
50
42
36
42
43
35
43
41
46
43
43
44
22
41
44
44
44
44
44
44
36
50
43
44
44
44
44
44
50
43
44
44
51
44
44
43
43
43
45
41
44
44
41
51
45
44
43
44
41
44
41
12
44
35
44
45
41
36
37
44
44
13
44
44
44
44
44
44
43
44
44
42
23
44
44
42
44
44
41
44
45
43
43
44
43
36
33
44
43
44
51
45
45
21
23
43
43
44
51
32
45
43
50
32
35
51
45
44
44
45
42
51
42
43
42
45
51
42
44
43
44
35
42
42
41
35
44
44
32
35
44
34
41
44
42
42
44
44
44
36
44
33
44
43
35
36
33
44
42
43
44
44
36
44
44
44
44
44
52
51
44
44
45
44
44
44
44
44
44
41
42
44
44
37
44
42
45
44
44
51
42
36
46
41
51
41
44
44
44
44
44
35
32
36
52
44
43
44
43
44
44
44
33
36
46
42
44
36
44
44
34
44
51
45
44
44
44
44
35
44
36
42
44
36
42
44
43
44
34
44
44
44
35
36
36
50
43
44
36
36
44
35
44
43
44
43
44
44
44
36
45
42
42
42
42
42
36
43
42
42
42
36
42
36
42
42
43
42
45
42
42
44
43
44
43
43
42
36
43
44
61
44
50
42
42
43
37
44
43
51
43
42
35
51
51
45
44
45
44
44
43
44
36
44
44
51
41
51
43
44
44
36
44
51
53
50
45
44
34
44
41
44
44
44
45
43
34
35
44
45
43
44
41
44
45
44
51
43
44
43
43
41
34
44
41
52
36
41
36
44
45
43
50
43
33
45
42
43
36
36
44
43
44
36
43
44
44
43
43
43
42
44
36
43
43
43
44
44
43
45
44
44
44
44
41
45
41
43
44
43
43
44
42
42
43
36
52
50
42
37
44
32
35
42
43
41
41
43
44
41
35
44
44
44
43
44
36
43
44
44
42
44
43
44
44
51
43
44
44
44
44
42
33
51
51
35
34
45
44
43
45
43
51
43
45
42
50
35
36
35
36
34
43
23
35
45
37
43
45
36
32
45
43
35
43
51
44
33
51
23
35
61
43
51
44
51
43
43
43
44
51
44
44
44
43
44
45
44
44
42
45
43
43
36
43
43
44
43
45
43
52
36
43
43
42
23
61
34
22
43
36
36
45
44
44
44
52
36
44
42
44
44
43
43
44
44
43
43
44
44
44
23
42
44
36
23
45
41
44
44
44
42
45
43
44
44
36
36
45
35
44
52
43
44
51
51
41
44
44
52
44
43
44
44
50
44
44
43
45
44
36
43
36
44
43
44
34
36
51
44
41
35
44
43
43
44
35
36
43
44
42
44
52
44
36
44
45
51
44
35
36
44
36
35
41
43
44
44
44
43
43
42
43
36
43
35
35
44
44
43
45
44
23
53
35
63
43
35
45
43
35
44
42
44
42
44
41
44
44
42
44
41
44
51
44
44
44
44
52
41
44
44
61
61
43
51
21
44
43
44
44
44
43
51
44
44
50
44
43
44
44
45
43
43
43
43
43
43
44
35
44
43
42
43
44
36
43
43
43
43
43
43
44
44
33
36
45
44
44
44
44
44
44
35
51
51
44
43
42
35
43
43
44
44
44
45
43
44
44
44
52
44
44
44
44
44
41
44
35
35
44
44
61
35
51
34
45
61
43
43
44
45
41
42
45
44
44
43
43
44
44
44
44
43
33
36
45
35
50
44
45
36
51
45
44
43
44
44
44
45
43
43
43
44
62
43
44
44
51
44
44
45
43
44
44
44
44
44
42
43
51
44
43
44
51
44
44
44
44
36
44
43
51
44
32
51
44
36
43
51
51
44
43
44
52
43
43
53
44
45
53
45
44
45
44
51
45
53
44
42
44
43
43
43
42
42
45
51
43
37
43
42
43
42
44
52
42
43
44
43
42
43
43
42
51
43
43
51
43
43
43
51
44
44
51
43
43
51
42
43
43
44
44
44
50
45
36
42
45
36
50
50
32
45
43
44
43
42
34
44
44
44
35
44
34
44
35
43
44
44
51
51
41
44
43
44
43
44
44
44
51
42
45
50
44
44
36
15
44
41
43
36
44
44
36
44
42
44
44
44
36
43
42
44
44
44
43
44
44
43
44
50
42
43
44
43
42
44
51
42
35
44
51
32
44
43
44
61
50
51
34
42
42
44
45
44
43
44
52
43
43
61
41
43
51
61
51
43
61
43
43
43
43
43
42
42
62
44
35
42
45
44
43
50
53
52
44
44
13
43
44
44
42
44
43
44
36
36
44
44
37
44
43
43
43
43
43
52
37
43
50
41
44
36
51
43
44
36
36
44
44
44
44
44
45
44
51
44
44
46
36
44
44
45
44
44
43
42
44
44
43
44
44
43
44
43
50
44
43
44
44
44
43
44
42
42
45
45
51
34
44
44
51
36
44
44
43
44
44
44
45
44
43
44
43
44
43
53
44
44
46
51
51
43
44
44
44
45
13
45
43
44
45
43
51
44
34
44
42
44
45
42
43
37
43
43
42
43
36
44
44
45
42
42
45
43
43
43
43
35
44
44
44
44
44
43
44
43
44
44
44
43
35
43
44
36
43
43
44
41
43
43
44
43
36
44
44
44
44
43
35
43
44
43
51
44
44
43
36
36
36
44
43
45
43
36
43
45
44
44
52
43
41
52
41
44
44
43
44
44
44
41
44
36
35
44
43
43
44
52
44
43
52
44
50
43
43
51
36
45
45
41
52
52
45
45
42
44
43
43
45
43
44
43
43
43
46
51
35
41
44
36
51
44
43
43
43
36
43
36
35
44
42
45
51
45
41
44
43
44
45
43
52
43
51
43
45
50
36
43
44
36
44
45
51
44
45
51
46
45
43
36
43
43
43
61
36
50
51
41
44
43
43
51
53
51
52
51
61
51
51
44
45
42
43
43
36
51
43
51
51
51
51
41
35
43
45
43
43
44
43
45
43
43
44
43
45
45
61
51
43
61
42
52
52
44
43
43
61
41
52
51
36
51
52
36
43
51
36
42
50
43
45
52
51
43
50
41
51
52
42
36
43
43
43
43
42
37
32
43
45
36
35
44
45
52
35
43
43
35
51
51
51
43
51
43
43
51
42
43
43
41
51
44
41
43
45
42
61
42
46
43
45
43
45
42
43
46
43
44
46
45
42
43
43
53
43
43
44
41
44
43
44
43
35
36
44
44
43
44
43
43
43
43
51
43
43
44
43
43
43
34
44
43
43
43
34
44
43
43
44
43
41
43
41
36
43
44
43
45
36
45
51
51
45
45
50
44
43
43
44
35
23
45
43
44
51
51
44
45
44
44
45
44
44
44
45
51
43
44
44
36
44
44
43
51
44
44
44
45
44
41
51
36
41
44
51
51
45
51
36
43
42
42
42
36
50
43
43
36
44
43
61
44
41
42
45
44
42
43
44
44
44
44
51
44
44
37
52
42
45
36
44
43
36
44
43
42
44
44
44
44
41
43
61
44
44
43
44
41
42
44
42
42
44
44
35
51
44
44
36
44
44
43
44
52
42
44
41
41
44
44
43
41
41
44
44
51
51
44
43
44
43
52
43
44
44
52
44
44
50
43
42
43
44
41
44
50
44
44
14
43
41
44
42
44
42
43
43
51
41
44
45
44
42
43
23
23
43
43
53
43
51
44
36
44
42
44
44
50
34
44
44
44
50
44
43
43
45
43
44
43
63
50
44
45
34
44
44
35
41
41
43
51
43
36
45
43
43
43
36
41
43
51
51
43
43
41
43
51
44
43
44
42
44
35
44
51
61
50
43
41
52
44
43
43
44
44
43
42
43
43
43
45
43
44
41
45
43
42
53
43
43
51
42
53
43
51
34
43
50
44
43
44
41
41
51
50
65
51
52
44
51
41
51
41
36
43
50
36
51
44
43
45
45
43
45
42
45
43
61
51
43
50
53
43
43
32
45
45
45
36
44
44
51
42
51
43
36
43
52
51
43
44
50
45
36
36
36
36
51
43
51
43
51
42
51
36
36
36
51
42
36
36
36
36
41
43
43
44
44
35
43
36
43
44
44
51
35
44
44
44
42
42
43
43
51
43
44
44
45
43
41
45
36
45
51
44
53
51
45
41
44
44
45
51
33
45
45
45
51
52
45
45
45
53
45
45
51
44
35
53
52
52
52
53
44
52
52
51
36
45
44
44
50
43
52
43
43
45
45
52
44
41
45
53
36
45
45
61
43
43
43
43
43
51
45
43
36
43
43
43
51
44
42
43
43
42
42
43
61
13
34
37
23
62
13
13
34
12
13
31
41
13
41
44
51
32
33
34
13
34
37
23
37
34
13
50
21
37
41
34
37
13
37
41
13
15
13
37
13
13
42
37
33
14
51
23
34
36
37
13
37
41
37
41
51
34
42
34
51
31
21
51
22
37
15
37
41
61
15
13
22
23
22
43
13
23
42
34
37
42
37
62
23
37
13
34
42
41
62
65
37
37
42
41
37
14
13
41
44
44
44
44
61
61
61
61
61
61
61
61
61
61
61
61
41
41
41
41
34
44
37
13
13
34
37
37
22
42
37
13
37
13
44
44
23
43
32
13
41
51
42
51
34
62
34
13
43
51
37
37
62
37
37
41
13
37
41
51
43
34
44
13
13
65
13
53
13
35
35
13
34
13
42
37
43
14
14
37
22
42
13
34
37
43
13
37
43
41
13
37
51
37
13
34
21
53
14
41
13
41
34
13
42
42
41
41
34
37
23
15
51
32
21
13
22
51
34
22
51
13
51
33
41
42
43
42
13
13
13
33
41
13
42
37
37
12
37
41
13
13
13
41
37
41
21
41
34
37
41
13
62
15
34
22
13
64
41
13
13
53
13
22
42
13
13
34
14
41
13
13
13
42
34
41
13
13
13
13
14
37
61
13
62
51
42
32
36
32
23
42
13
13
61
37
37
13
42
37
61
51
51
14
61
23
44
41
34
23
21
35
21
23
36
12
21
61
61
61
51
37
21
41
61
37
41
37
34
41
34
41
13
41
32
13
13
37
41
41
37
15
42
51
23
41
13
32
41
51
34
15
37
37
41
34
21
21
13
41
41
13
41
41
32
32
22
22
32
32
32
32
32
32
32
32
32
32
41
22
22
32
34
32
23
34
21
13
13
35
37
32
13
42
37
51
41
41
13
37
14
14
13
21
41
44
15
21
13
44
23
13
41
13
13
41
21
44
23
37
41
51
41
41
51
37
22
62
37
13
14
37
23
34
41
37
23
41
13
34
41
42
61
15
14
34
41
62
14
62
62
23
42
34
41
41
41
41
32
14
50
37
41
35
50
14
34
37
13
14
42
13
61
51
50
34
13
42
37
37
37
13
42
43
43
41
43
22
37
21
13
37
13
34
14
37
13
41
23
13
21
51
43
44
52
32
21
13
15
51
41
34
34
21
32
12
36
37
21
41
15
37
37
15
37
15
13
15
53
41
13
14
42
51
51
13
37
23
13
51
37
13
23
32
32
37
32
51
32
13
13
13
13
41
13
33
13
13
13
13
14
37
41
36
32
37
12
61
37
37
13
41
50
53
13
41
41
34
41
41
34
41
62
41
13
52
37
13
34
41
41
14
41
21
23
13
37
41
15
13
34
13
13
14
23
22
22
14
13
14
34
13
13
52
13
13
13
14
13
14
32
41
32
32
51
42
13
13
34
13
13
37
37
34
34
37
37
37
23
41
37
41
13
37
37
22
37
42
42
37
13
13
37
37
34
41
61
13
37
13
42
37
13
13
37
34
34
37
37
13
34
37
37
13
37
13
37
32
34
44
13
41
15
13
41
22
51
41
51
41
37
23
37
51
32
21
13
34
13
13
42
14
41
41
32
41
53
15
13
37
33
14
35
51
42
41
51
35
42
41
13
21
37
41
15
14
42
37
51
21
51
12
42
13
13
13
37
42
13
41
34
41
36
36
36
36
36
36
41
36
36
36
36
36
41
36
41
36
41
41
51
50
37
41
41
41
13
23
51
41
13
41
41
13
13
41
22
42
23
51
32
13
15
13
37
62
51
13
51
13
62
34
13
42
42
13
51
12
41
51
34
34
13
62
51
14
51
51
51
51
34
50
50
51
50
51
34
34
34
51
51
51
51
51
51
51
51
15
34
13
37
51
37
32
23
41
15
14
34
41
13
14
42
50
41
41
62
13
42
34
13
32
13
37
41
41
37
41
34
37
42
34
41
13
34
37
34
36
37
23
21
41
37
13
41
41
41
42
37
33
51
13
13
13
31
13
52
36
34
51
23
34
36
34
14
13
13
23
51
37
13
13
23
42
21
22
41
23
64
22
23
15
12
13
13
14
13
37
13
15
14
37
42
13
15
22
13
13
13
37
13
13
13
43
13
34
41
34
13
13
34
14
13
61
41
13
13
13
41
37
61
37
37
34
13
13
13
13
34
34
41
37
34
34
34
34
41
34
41
41
52
41
41
37
41
52
52
37
22
51
14
34
37
41
14
42
37
35
23
13
42
43
34
13
41
41
41
23
32
13
37
51
21
23
43
61
13
15
12
22
41
43
34
37
33
61
36
13
37
33
35
33
42
41
33
34
37
41
33
42
12
33
33
13
15
33
51
22
37
62
23
42
51
35
13
14
34
21
33
43
41
13
13
41
33
33
33
41
34
41
41
34
37
32
41
41
41
41
41
62
62
13
41
41
41
34
42
50
41
41
41
13
50
51
34
61
34
42
37
13
23
41
13
34
34
34
35
34
23
37
13
42
51
37
14
37
13
41
64
33
14
34
64
34
15
36
64
41
37
13
61
44
37
45
15
37
23
13
34
23
13
44
13
13
42
37
34
34
41
41
37
43
41
41
41
37
37
13
51
32
13
37
41
41
41
15
61
51
41
32
23
62
41
13
13
23
45
22
13
37
62
34
37
13
41
37
41
41
35
12
21
14
46
34
32
23
33
13
13
34
13
37
37
14
13
13
33
41
23
34
35
36
42
13
51
35
41
13
34
41
22
35
33
51
35
35
13
34
13
37
35
37
35
37
35
42
34
33
35
35
35
35
41
42
37
13
37
41
35
37
37
13
41
13
13
23
37
44
23
23
53
37
13
44
34
35
13
35
41
41
41
13
41
42
37
41
13
41
41
51
15
42
13
14
41
41
15
41
13
41
41
41
13
14
13
51
34
13
13
23
41
23
41
42
51
41
42
41
41
34
41
51
41
41
23
23
13
41
41
37
43
42
23
41
41
23
34
34
50
50
21
41
41
13
15
61
15
32
13
32
34
13
51
37
50
43
13
13
41
41
35
62
37
32
15
13
41
13
13
14
13
21
13
21
13
13
52
37
13
37
23
13
35
32
37
14
37
13
41
41
37
14
37
21
15
14
41
34
42
42
51
21
13
14
42
34
34
21
37
13
21
34
34
36
34
34
13
34
13
14
37
34
13
37
37
21
37
13
51
21
37
21
21
13
13
13
13
13
13
41
21
22
13
13
13
21
15
34
15
15
32
34
13
13
50
50
34
21
42
41
41
13
62
23
13
41
51
13
34
13
21
34
34
34
34
13
41
41
13
41
14
21
41
61
37
14
13
41
13
37
61
61
43
15
32
13
21
13
22
34
13
51
43
37
62
34
41
51
41
41
37
32
21
37
62
50
32
34
13
34
31
13
37
21
13
34
32
14
13
37
33
34
37
13
62
34
62
13
15
36
12
37
37
13
13
23
13
37
37
13
33
42
13
21
43
61
37
13
34
41
14
13
42
41
13
13
13
13
45
37
15
13
41
37
34
13
37
41
13
37
41
23
35
14
61
13
23
34
21
14
13
13
13
21
13
37
13
13
34
62
50
62
61
32
12
41
61
50
23
61
15
62
61
43
13
34
41
32
13
12
12
65
34
37
14
23
21
42
52
22
34
15
34
37
41
37
43
41
21
37
37
41
34
14
13
41
41
14
41
12
62
41
14
14
41
13
62
13
34
13
35
62
44
23
13
41
37
23
37
41
34
41
13
37
61
34
41
51
15
21
34
61
14
51
34
13
15
13
62
14
42
61
35
41
51
34
13
42
13
13
13
41
13
34
34
14
34
37
36
44
33
50
13
13
43
41
32
15
41
51
51
13
22
37
14
14
35
51
23
34
36
41
43
23
50
50
23
23
43
13
41
22
41
37
41
34
34
41
35
13
37
13
32
13
13
12
41
43
13
41
41
41
41
37
13
13
34
37
13
41
61
13
14
42
34
51
34
34
51
34
32
34
41
34
37
23
37
37
22
22
41
41
42
41
44
41
13
13
14
23
34
22
43
51
37
14
35
41
41
37
21
44
61
62
21
37
65
13
37
37
13
34
13
41
13
13
37
13
13
37
37
41
41
13
13
36
41
13
51
41
21
34
23
34
13
34
13
41
37
41
41
41
42
13
62
42
51
41
37
13
23
34
34
13
34
41
34
14
61
37
61
37
21
13
41
13
34
37
13
41
51
41
15
21
37
41
41
37
62
33
34
21
14
13
34
34
21
13
13
13
13
41
41
41
41
41
41
13
41
41
41
41
41
13
13
23
41
34
41
33
37
13
37
13
13
34
13
35
33
37
45
13
51
13
37
13
22
32
13
51
41
13
13
61
13
41
13
41
13
13
32
13
13
34
41
41
21
37
51
21
43
13
37
34
13
13
51
41
52
51
13
45
41
41
41
41
62
14
21
41
34
32
34
37
37
37
13
51
13
13
14
41
41
51
13
13
13
34
51
42
13
41
23
34
41
13
37
50
43
13
51
42
37
34
33
14
41
50
41
13
