rate
0.02
0.22
0.02
0.02
0
0.04
0.02
0.54
0.02
0
0
0
0
0
0
0
0
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0.427350427
0.205128205
0.017094017
0.025641026
0.008547009
0.017094017
0.017094017
0.213675214
0.008547009
0.008547009
0.008547009
0
0
0.008547009
0
0.008547009
0
0.025641026
0
0
0
0
0
0
0
0
0
0
0
0
0.397324207
0.122277536
0.037025513
0.023024269
0.011512134
0.004667082
0.002800249
0.041381456
0.009645302
0.00248911
0.001866833
0.001244555
0.005289359
0.006845053
0.003733665
0.001555694
0.001866833
0.004667082
0
0
0
0
0
0
0
0
0
0
0
0
0.141859215
0.027941967
0.016657711
0.050510478
0.002686728
0.000537346
0.001074691
0.047286405
0.01558302
0.007522837
0.001612037
0.001074691
0.006448146
0.003761419
0.011821601
0
0
0.006448146
0
0
0
0
0
0
0
0
0
0
0
0
0.080580581
0.032532533
0.022022022
0.045045045
0.050550551
0.022522523
0.025025025
0.026026026
0.003503504
0.002002002
0
0.001001001
0.003503504
0.013513514
0
0.001501502
0
0.002502503
0
0
0
0
0
0
0
0
0
0
0
0
0.140122511
0.037519142
0.027565084
0.004594181
0.02143951
0.061255743
0.026033691
0.073506891
0.009188361
0.004594181
0.003828484
0
0.003062787
0.00229709
0.003062787
0.000765697
0
0.004594181
0
0
0
0
0
0
0
0
0
0
0
0
0.06122449
0.035121025
0.016136687
0.005695301
0.014712862
0.085904129
0.046037019
0.046037019
0.005695301
0.003796868
0.002847651
0.000474608
0.000474608
0.018035121
0.000949217
0
0.000474608
0.00616991
0
0
0
0
0
0
0
0
0
0
0
0
0.077062011
0.04154124
0.044551475
0.002709211
0.021372667
0.141481036
0.077062011
0.048163757
0.004816376
0.00602047
0.000602047
0.000602047
0.00090307
0.022877784
0.001204094
0.001505117
0.001204094
0.010535822
0
0
0
0
0
0
0
0
0
0
0
0
0.391304348
0.043478261
0.043478261
0
0
0.043478261
0
0
0.217391304
0.043478261
0
0.043478261
0.043478261
0.043478261
0
0
0
0.086956522
0
0
0
0
0
0
0
0
0
0
0
0
0.033763441
0.009892473
0.005806452
0.001935484
0.002580645
0.004086022
0.002365591
0.000860215
0.593978495
0.029677419
0.006666667
0.003010753
0.006666667
0.003870968
0.002580645
0.002150538
0.001505376
0.008172043
0
0
0
0
0
0
0
0
0
0
0
0
0.056095406
0.036219081
0.011484099
0.026501767
0.004858657
0.012809187
0.00795053
0.003533569
0.417844523
0.049469965
0.023409894
0.005742049
0.03180212
0.008392226
0.011925795
0.011925795
0.008392226
0.029151943
0
0
0
0
0
0
0
0
0
0
0
0
0.049235441
0.017351697
0.006073094
0.00401258
0.001409825
0.006832231
0.004880165
0.002385858
0.474568919
0.101615877
0.10085674
0.009109641
0.006181542
0.003687236
0.004121028
0.004229476
0.00173517
0.014532046
0
0
0
0
0
0
0
0
0
0
0
0
0.042685638
0.009337483
0.009782125
0.011560694
0.003112494
0.004446421
0.004891063
0.007114273
0.283681636
0.026233882
0.02801245
0.013339262
0.031569586
0.005335705
0.017785683
0.011116052
0.005780347
0.094708759
0
0
0
0
0
0
0
0
0
0
0
0
0.035162493
0.004528503
0.002930208
0.002397443
0.001331913
0.00426212
0.001331913
0.000532765
0.212839638
0.025839105
0.133457645
0.007458711
0.071390517
0.00106553
0.001598295
0.008257858
0.009057006
0.122802344
0
0
0
0
0
0
0
0
0
0
0
0
0.168284024
0.096568047
0.017988166
0.010177515
0.00852071
0.021301775
0.013964497
0.013964497
0.16260355
0.04852071
0.019171598
0.001893491
0.006390533
0.004970414
0.005443787
0.002840237
0.000236686
0.010650888
0
0
0
0
0
0
0
0
0
0
0
0
0.147093315
0.039035014
0.024459708
0.023454515
0.004523371
0.018428547
0.004523371
0.002848048
0.178924443
0.076227174
0.079577819
0.0051935
0.010386999
0.008376612
0.007874016
0.016920757
0.002512984
0.067515497
0
0
0
0
0
0
0
0
0
0
0
0
0.070496739
0.018314099
0.012042148
0.01430005
0.003763171
0.00652283
0.003512293
0.003261415
0.146763673
0.028850978
0.088810838
0.003763171
0.02207727
0.019066734
0.001756147
0.005770196
0.011791269
0.152533869
0
0
0
0
0
0
0
0
0
0
0
0
0.022003745
0.006086142
0.003043071
0.003979401
0.001404494
0.002340824
0.001404494
0.000234082
0.089653558
