rate
0.00227445
0.0015163
0
0
0.160210722
0.29408119
0.053610164
0.018283235
0.026650139
0.061047412
0.038115897
0.033467617
0.061357298
0.097303998
0.022931515
0.007437248
0.005268051
0.004028509
0
0
0
0.002788968
0.000309885
0.000619771
0
0.000929656
0.000309885
0.000619771
0
0
0
0.002169197
0
0.002788968
0.128958333
0.107916667
0.057708333
0.060208333
0.013541667
0.029166667
0.007083333
0.005208333
0.067916667
0.139166667
0.116875
0.016875
0.030833333
0.009583333
0.0025
0.0075
0
0.032916667
0.000208333
0.006875
0.000208333
0.000416667
0.001666667
0.001458333
0
0.001041667
0.002916667
0.007083333
0
0.016458333
0.071617037
0.049001131
0.03618545
0.032039201
0.00640784
0.016208066
0.008669431
0.012061817
0.054655107
0.085186581
0.142480211
0.022992838
0.073878628
0.032793064
0.001130795
0.001507727
0
0.0806634
0.002261591
0.009800226
0.003015454
0.001507727
0.005653977
0.003392386
0
0.001130795
0.007915567
0.021485111
0
0.003015454
0.047337278
0.025443787
0.032544379
0.015976331
0.007100592
0.010650888
0.001183432
0.007100592
0.046153846
0.059171598
0.185798817
0.008284024
0.082840237
0.056804734
0.001183432
0
0.00591716
0.211242604
0.013609467
0.053254438
0.008284024
0.000591716
0.024852071
0.037869822
0
0
0.007100592
0.014201183
0
0.003550296
0.034431138
0.019461078
0.013473054
0.010479042
0.001497006
0.017964072
0.001497006
0.002994012
0.034431138
0.03742515
0.025449102
0.00748503
0.026946108
0.03742515
0.001497006
0
0
0.002994012
0.011976048
0.115269461
0
0
0.002994012
0.008982036
0
0
0
0
0
0.002994012
0.016845329
0.013782542
0.004594181
0.007656968
0.006125574
0.004594181
0
0.004594181
0.019908116
0.041347626
0.067381317
0.007656968
0.052067381
0.018376723
0
0
0
0.001531394
0.439509954
0.159264931
0
0
0.004594181
0.007656968
0
0
0
0
0
0
0.010452962
0.006968641
0.006968641
0.003484321
0.003484321
0.003484321
0
0
0.006968641
0.003484321
0.006968641
0
0
0.003484321
0
0
0
0
0.059233449
0
0
0
0.003484321
0
0
0
0
0
0
0
0.020962733
0.023291925
0.043478261
0.027173913
0.007763975
0.010093168
0.001552795
0.00621118
0.059782609
0.072204969
0.183229814
0.005434783
0.165372671
0.006987578
0.002329193
0.002329193
0.005434783
0
0.055124224
0.003881988
0.035714286
0.00931677
0.029503106
0.039596273
0
0.001552795
0.00310559
0.011645963
0
0.010093168
0.049486209
0.034883721
0.029745809
0.018117902
0.012439156
0.023796647
0.012439156
0.004326663
0.076798269
0.081124932
0.16414278
0.009194159
0.141968632
0.007030827
0.000540833
0
0.002974581
0
0.060843699
0.001081666
0.013791239
0.006219578
0.012979989
0.024878313
0
0.000540833
0.00459708
0.015684154
0
0.010005408
0.007931262
0.012557832
0.01784534
0.00462657
0.005287508
0.001982816
0.000660939
0
0.03172505
0.075346993
0.386649042
0.003304693
0.17118308
0.007270324
0.000660939
0
0.000660939
0
0.062128222
0.005948447
0.015862525
0.000660939
0
0.012557832
0
0
0
0.001321877
0
0
0.01092233
0.007281553
0.025485437
0.001213592
0.002427184
0.004854369
0.002427184
0.001213592
0.020631068
0.064320388
0.243932039
0.006067961
0.067961165
0.003640777
0
0
0
0
0.019417476
0
0.025485437
0
0.016990291
0.008495146
0
0
0.003640777
0.012135922
0
0.001213592
0.5
0.25
0
0
0
0
0
0
0
0
0
0.25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.084163898
0.067552602
0.064230343
0.073089701
0.160575858
0.019933555
0.004429679
0.004429679
0.048726467
0.124031008
0.064230343
0.008859358
0.033222591
0.012181617
0.003322259
0.00110742
0.003322259
0
0.048726467
0
0.002214839
0.00110742
0.00110742
0.004429679
0.004429679
0
0.004429679
0.024363234
0
0.025470653
0.058500914
0.061243144
0.027422303
0.006398537
0.078610603
0.007312614
0.001828154
0.005484461
0.024680073
0.068555759
0.035648995
0.00274223
0.010968921
0.010054845
0.001828154
0.000914077
0.000914077
0
0.006398537
0
0
0.000914077
0.000914077
0.000914077
0
0
0
0.083180987
0
0.053016453
0.016666667
0.077777778
0.044444444
0.011111111
0.011111111
0
0.005555556
0.022222222
0.027777778
0.022222222
0.022222222
0.011111111
0.005555556
0.011111111
0.005555556
0
0
0
0
0
0.016666667
0
0.005555556
0
0
0
0.005555556
0
0
0.005555556
0.086021505
0.053763441
0.032258065
0
0.247311828
0.010752688
0.021505376
0.010752688
0.053763441
0
0.010752688
0
0.021505376
0.032258065
0
0
0
0
0
0
0
0
0.010752688
0
0
0
0
0
0
0.064516129
0.027950311
0.01863354
0.00621118
0
0
0.01242236
0
0.00310559
0.027950311
0
0.01552795
0.00621118
0.00621118
0
0
0
0
0.00310559
0
0
0
0
0
0
0
0
0
0
0.00621118
0
